source,target,relation,relation_id
418,3612,HAS_EXPENDITURE,3
349,116,TO_DESTINATION,0
392,3615,HAS_EXPENDITURE,3
228,3573,HAS_PURPOSE,1
397,47,TO_DESTINATION,0
377,3617,HAS_EXPENDITURE,3
314,3623,HAS_EXPENDITURE,3
365,3606,HAS_EXPENDITURE,3
352,3618,HAS_EXPENDITURE,3
282,3581,IN_YEAR,2
282,3609,HAS_EXPENDITURE,3
259,3609,HAS_EXPENDITURE,3
406,3581,IN_YEAR,2
351,3619,HAS_EXPENDITURE,3
375,118,TO_DESTINATION,0
280,3620,HAS_EXPENDITURE,3
269,3607,HAS_EXPENDITURE,3
359,38,TO_DESTINATION,0
317,3610,HAS_EXPENDITURE,3
389,39,TO_DESTINATION,0
268,3621,HAS_EXPENDITURE,3
396,3623,HAS_EXPENDITURE,3
424,3623,HAS_EXPENDITURE,3
232,3614,HAS_EXPENDITURE,3
370,3618,HAS_EXPENDITURE,3
213,3607,HAS_EXPENDITURE,3
256,3573,HAS_PURPOSE,1
290,3623,HAS_EXPENDITURE,3
233,3610,HAS_EXPENDITURE,3
273,3612,HAS_EXPENDITURE,3
244,3608,HAS_EXPENDITURE,3
302,3613,HAS_EXPENDITURE,3
426,105,TO_DESTINATION,0
365,3611,HAS_EXPENDITURE,3
317,3611,HAS_EXPENDITURE,3
427,106,TO_DESTINATION,0
401,3615,HAS_EXPENDITURE,3
328,3623,HAS_EXPENDITURE,3
325,3581,IN_YEAR,2
399,3618,HAS_EXPENDITURE,3
300,66,TO_DESTINATION,0
409,59,TO_DESTINATION,0
436,57,TO_DESTINATION,0
334,3619,HAS_EXPENDITURE,3
222,3609,HAS_EXPENDITURE,3
281,3573,HAS_PURPOSE,1
426,3609,HAS_EXPENDITURE,3
268,3616,HAS_EXPENDITURE,3
325,3575,HAS_PURPOSE,1
289,3609,HAS_EXPENDITURE,3
337,3619,HAS_EXPENDITURE,3
354,3620,HAS_EXPENDITURE,3
338,46,TO_DESTINATION,0
408,3606,HAS_EXPENDITURE,3
344,110,TO_DESTINATION,0
319,3581,IN_YEAR,2
265,3573,HAS_PURPOSE,1
280,3614,HAS_EXPENDITURE,3
226,79,TO_DESTINATION,0
315,3611,HAS_EXPENDITURE,3
320,3611,HAS_EXPENDITURE,3
412,3613,HAS_EXPENDITURE,3
273,39,TO_DESTINATION,0
328,3622,HAS_EXPENDITURE,3
223,3614,HAS_EXPENDITURE,3
306,3623,HAS_EXPENDITURE,3
301,3616,HAS_EXPENDITURE,3
239,3609,HAS_EXPENDITURE,3
269,3618,HAS_EXPENDITURE,3
376,3608,HAS_EXPENDITURE,3
311,3611,HAS_EXPENDITURE,3
274,3613,HAS_EXPENDITURE,3
325,3623,HAS_EXPENDITURE,3
232,3612,HAS_EXPENDITURE,3
439,3620,HAS_EXPENDITURE,3
263,3621,HAS_EXPENDITURE,3
225,107,TO_DESTINATION,0
226,3621,HAS_EXPENDITURE,3
321,3618,HAS_EXPENDITURE,3
230,3623,HAS_EXPENDITURE,3
365,3616,HAS_EXPENDITURE,3
398,3614,HAS_EXPENDITURE,3
315,3620,HAS_EXPENDITURE,3
330,3619,HAS_EXPENDITURE,3
413,121,TO_DESTINATION,0
375,89,TO_DESTINATION,0
297,3613,HAS_EXPENDITURE,3
415,3606,HAS_EXPENDITURE,3
285,3573,HAS_PURPOSE,1
305,3622,HAS_EXPENDITURE,3
277,3616,HAS_EXPENDITURE,3
245,3622,HAS_EXPENDITURE,3
324,3609,HAS_EXPENDITURE,3
333,3621,HAS_EXPENDITURE,3
223,47,TO_DESTINATION,0
441,3576,HAS_PURPOSE,1
272,3608,HAS_EXPENDITURE,3
233,3620,HAS_EXPENDITURE,3
402,110,TO_DESTINATION,0
331,3611,HAS_EXPENDITURE,3
296,3617,HAS_EXPENDITURE,3
257,3607,HAS_EXPENDITURE,3
295,3613,HAS_EXPENDITURE,3
434,55,TO_DESTINATION,0
243,3573,HAS_PURPOSE,1
323,3618,HAS_EXPENDITURE,3
391,70,TO_DESTINATION,0
305,71,TO_DESTINATION,0
294,119,TO_DESTINATION,0
321,3611,HAS_EXPENDITURE,3
339,3614,HAS_EXPENDITURE,3
333,3619,HAS_EXPENDITURE,3
232,3581,IN_YEAR,2
294,3617,HAS_EXPENDITURE,3
397,76,TO_DESTINATION,0
313,3621,HAS_EXPENDITURE,3
322,3613,HAS_EXPENDITURE,3
396,3610,HAS_EXPENDITURE,3
412,91,TO_DESTINATION,0
433,3609,HAS_EXPENDITURE,3
383,3617,HAS_EXPENDITURE,3
396,3619,HAS_EXPENDITURE,3
432,3623,HAS_EXPENDITURE,3
376,3622,HAS_EXPENDITURE,3
402,3622,HAS_EXPENDITURE,3
374,3607,HAS_EXPENDITURE,3
386,3621,HAS_EXPENDITURE,3
233,57,TO_DESTINATION,0
420,99,TO_DESTINATION,0
320,58,TO_DESTINATION,0
276,71,TO_DESTINATION,0
304,3622,HAS_EXPENDITURE,3
344,3612,HAS_EXPENDITURE,3
267,3573,HAS_PURPOSE,1
375,3615,HAS_EXPENDITURE,3
281,3606,HAS_EXPENDITURE,3
385,3614,HAS_EXPENDITURE,3
307,3609,HAS_EXPENDITURE,3
217,3623,HAS_EXPENDITURE,3
412,3622,HAS_EXPENDITURE,3
350,3621,HAS_EXPENDITURE,3
271,66,TO_DESTINATION,0
345,3619,HAS_EXPENDITURE,3
357,3615,HAS_EXPENDITURE,3
379,3619,HAS_EXPENDITURE,3
360,3617,HAS_EXPENDITURE,3
410,3615,HAS_EXPENDITURE,3
365,3607,HAS_EXPENDITURE,3
443,3607,HAS_EXPENDITURE,3
380,3608,HAS_EXPENDITURE,3
288,3618,HAS_EXPENDITURE,3
421,3576,HAS_PURPOSE,1
213,37,TO_DESTINATION,0
285,3621,HAS_EXPENDITURE,3
417,3576,HAS_PURPOSE,1
403,3581,IN_YEAR,2
275,3615,HAS_EXPENDITURE,3
407,3576,HAS_PURPOSE,1
424,3610,HAS_EXPENDITURE,3
385,3607,HAS_EXPENDITURE,3
306,3609,HAS_EXPENDITURE,3
315,3607,HAS_EXPENDITURE,3
231,3610,HAS_EXPENDITURE,3
441,62,TO_DESTINATION,0
262,3573,HAS_PURPOSE,1
354,3618,HAS_EXPENDITURE,3
312,3608,HAS_EXPENDITURE,3
251,75,TO_DESTINATION,0
296,3609,HAS_EXPENDITURE,3
330,3617,HAS_EXPENDITURE,3
284,3616,HAS_EXPENDITURE,3
400,3581,IN_YEAR,2
250,3623,HAS_EXPENDITURE,3
285,3613,HAS_EXPENDITURE,3
423,3608,HAS_EXPENDITURE,3
295,3620,HAS_EXPENDITURE,3
411,61,TO_DESTINATION,0
230,3618,HAS_EXPENDITURE,3
345,3612,HAS_EXPENDITURE,3
413,3615,HAS_EXPENDITURE,3
426,3619,HAS_EXPENDITURE,3
374,3613,HAS_EXPENDITURE,3
319,3614,HAS_EXPENDITURE,3
294,3623,HAS_EXPENDITURE,3
338,3622,HAS_EXPENDITURE,3
325,122,TO_DESTINATION,0
320,3613,HAS_EXPENDITURE,3
253,77,TO_DESTINATION,0
380,3616,HAS_EXPENDITURE,3
358,3621,HAS_EXPENDITURE,3
238,3613,HAS_EXPENDITURE,3
266,3610,HAS_EXPENDITURE,3
268,3618,HAS_EXPENDITURE,3
386,3616,HAS_EXPENDITURE,3
407,3616,HAS_EXPENDITURE,3
215,3609,HAS_EXPENDITURE,3
322,61,TO_DESTINATION,0
245,3607,HAS_EXPENDITURE,3
243,67,TO_DESTINATION,0
394,3623,HAS_EXPENDITURE,3
416,3611,HAS_EXPENDITURE,3
365,3619,HAS_EXPENDITURE,3
247,3615,HAS_EXPENDITURE,3
280,3608,HAS_EXPENDITURE,3
406,3621,HAS_EXPENDITURE,3
322,3623,HAS_EXPENDITURE,3
374,3575,HAS_PURPOSE,1
253,3573,HAS_PURPOSE,1
247,3619,HAS_EXPENDITURE,3
288,3619,HAS_EXPENDITURE,3
217,3610,HAS_EXPENDITURE,3
435,3619,HAS_EXPENDITURE,3
355,3619,HAS_EXPENDITURE,3
324,3621,HAS_EXPENDITURE,3
334,3608,HAS_EXPENDITURE,3
281,3620,HAS_EXPENDITURE,3
346,3610,HAS_EXPENDITURE,3
313,3612,HAS_EXPENDITURE,3
246,3619,HAS_EXPENDITURE,3
432,3617,HAS_EXPENDITURE,3
326,3617,HAS_EXPENDITURE,3
316,3608,HAS_EXPENDITURE,3
302,3606,HAS_EXPENDITURE,3
293,3611,HAS_EXPENDITURE,3
432,3576,HAS_PURPOSE,1
414,3618,HAS_EXPENDITURE,3
374,58,TO_DESTINATION,0
264,3573,HAS_PURPOSE,1
367,79,TO_DESTINATION,0
399,3610,HAS_EXPENDITURE,3
419,3613,HAS_EXPENDITURE,3
405,113,TO_DESTINATION,0
229,111,TO_DESTINATION,0
267,3613,HAS_EXPENDITURE,3
398,3607,HAS_EXPENDITURE,3
282,3622,HAS_EXPENDITURE,3
428,3619,HAS_EXPENDITURE,3
239,3614,HAS_EXPENDITURE,3
303,3614,HAS_EXPENDITURE,3
216,3616,HAS_EXPENDITURE,3
279,74,TO_DESTINATION,0
384,3581,IN_YEAR,2
417,3615,HAS_EXPENDITURE,3
340,48,TO_DESTINATION,0
441,3612,HAS_EXPENDITURE,3
297,3620,HAS_EXPENDITURE,3
219,3606,HAS_EXPENDITURE,3
221,3616,HAS_EXPENDITURE,3
346,3617,HAS_EXPENDITURE,3
419,3581,IN_YEAR,2
406,3620,HAS_EXPENDITURE,3
329,3575,HAS_PURPOSE,1
297,3616,HAS_EXPENDITURE,3
309,3622,HAS_EXPENDITURE,3
395,3619,HAS_EXPENDITURE,3
322,3607,HAS_EXPENDITURE,3
240,3617,HAS_EXPENDITURE,3
334,3606,HAS_EXPENDITURE,3
214,3606,HAS_EXPENDITURE,3
243,3608,HAS_EXPENDITURE,3
442,3614,HAS_EXPENDITURE,3
366,78,TO_DESTINATION,0
391,3621,HAS_EXPENDITURE,3
221,3608,HAS_EXPENDITURE,3
287,3606,HAS_EXPENDITURE,3
233,3608,HAS_EXPENDITURE,3
228,3611,HAS_EXPENDITURE,3
355,3618,HAS_EXPENDITURE,3
280,3607,HAS_EXPENDITURE,3
228,3622,HAS_EXPENDITURE,3
360,3623,HAS_EXPENDITURE,3
424,3615,HAS_EXPENDITURE,3
263,3581,IN_YEAR,2
235,3573,HAS_PURPOSE,1
246,3617,HAS_EXPENDITURE,3
387,3619,HAS_EXPENDITURE,3
258,82,TO_DESTINATION,0
387,3620,HAS_EXPENDITURE,3
350,3606,HAS_EXPENDITURE,3
301,3620,HAS_EXPENDITURE,3
280,3621,HAS_EXPENDITURE,3
269,3606,HAS_EXPENDITURE,3
344,3617,HAS_EXPENDITURE,3
302,3622,HAS_EXPENDITURE,3
436,86,TO_DESTINATION,0
420,3622,HAS_EXPENDITURE,3
300,37,TO_DESTINATION,0
272,3621,HAS_EXPENDITURE,3
350,3619,HAS_EXPENDITURE,3
425,3615,HAS_EXPENDITURE,3
243,3610,HAS_EXPENDITURE,3
424,3616,HAS_EXPENDITURE,3
401,3608,HAS_EXPENDITURE,3
341,3611,HAS_EXPENDITURE,3
440,3620,HAS_EXPENDITURE,3
389,3620,HAS_EXPENDITURE,3
338,3610,HAS_EXPENDITURE,3
428,3576,HAS_PURPOSE,1
225,3616,HAS_EXPENDITURE,3
418,3576,HAS_PURPOSE,1
441,3619,HAS_EXPENDITURE,3
368,3614,HAS_EXPENDITURE,3
378,3614,HAS_EXPENDITURE,3
412,3607,HAS_EXPENDITURE,3
384,3618,HAS_EXPENDITURE,3
370,82,TO_DESTINATION,0
271,3620,HAS_EXPENDITURE,3
427,3610,HAS_EXPENDITURE,3
394,3576,HAS_PURPOSE,1
336,3617,HAS_EXPENDITURE,3
287,3616,HAS_EXPENDITURE,3
402,3615,HAS_EXPENDITURE,3
344,3618,HAS_EXPENDITURE,3
300,3581,IN_YEAR,2
394,3611,HAS_EXPENDITURE,3
351,3620,HAS_EXPENDITURE,3
417,3623,HAS_EXPENDITURE,3
216,3581,IN_YEAR,2
307,3606,HAS_EXPENDITURE,3
331,3622,HAS_EXPENDITURE,3
387,3618,HAS_EXPENDITURE,3
388,96,TO_DESTINATION,0
251,3573,HAS_PURPOSE,1
269,3608,HAS_EXPENDITURE,3
350,3620,HAS_EXPENDITURE,3
357,3606,HAS_EXPENDITURE,3
339,3616,HAS_EXPENDITURE,3
418,3619,HAS_EXPENDITURE,3
410,3606,HAS_EXPENDITURE,3
367,3614,HAS_EXPENDITURE,3
265,3617,HAS_EXPENDITURE,3
231,3611,HAS_EXPENDITURE,3
347,55,TO_DESTINATION,0
411,3615,HAS_EXPENDITURE,3
340,3609,HAS_EXPENDITURE,3
277,3611,HAS_EXPENDITURE,3
289,3611,HAS_EXPENDITURE,3
258,3581,IN_YEAR,2
272,3620,HAS_EXPENDITURE,3
376,3619,HAS_EXPENDITURE,3
216,3623,HAS_EXPENDITURE,3
421,3606,HAS_EXPENDITURE,3
326,65,TO_DESTINATION,0
385,3613,HAS_EXPENDITURE,3
387,3617,HAS_EXPENDITURE,3
318,3611,HAS_EXPENDITURE,3
232,3617,HAS_EXPENDITURE,3
413,3607,HAS_EXPENDITURE,3
300,3616,HAS_EXPENDITURE,3
422,3617,HAS_EXPENDITURE,3
367,3617,HAS_EXPENDITURE,3
355,3620,HAS_EXPENDITURE,3
285,3606,HAS_EXPENDITURE,3
367,3620,HAS_EXPENDITURE,3
251,3623,HAS_EXPENDITURE,3
236,3581,IN_YEAR,2
219,3619,HAS_EXPENDITURE,3
276,3613,HAS_EXPENDITURE,3
383,3612,HAS_EXPENDITURE,3
311,3622,HAS_EXPENDITURE,3
265,3612,HAS_EXPENDITURE,3
348,85,TO_DESTINATION,0
295,3607,HAS_EXPENDITURE,3
373,3617,HAS_EXPENDITURE,3
238,3609,HAS_EXPENDITURE,3
439,3612,HAS_EXPENDITURE,3
306,101,TO_DESTINATION,0
256,3620,HAS_EXPENDITURE,3
332,3622,HAS_EXPENDITURE,3
237,3614,HAS_EXPENDITURE,3
297,122,TO_DESTINATION,0
347,3615,HAS_EXPENDITURE,3
416,3623,HAS_EXPENDITURE,3
392,42,TO_DESTINATION,0
286,3620,HAS_EXPENDITURE,3
242,3609,HAS_EXPENDITURE,3
436,3576,HAS_PURPOSE,1
257,3616,HAS_EXPENDITURE,3
408,3617,HAS_EXPENDITURE,3
337,3616,HAS_EXPENDITURE,3
290,3615,HAS_EXPENDITURE,3
419,3612,HAS_EXPENDITURE,3
320,3622,HAS_EXPENDITURE,3
220,3610,HAS_EXPENDITURE,3
327,3611,HAS_EXPENDITURE,3
427,3611,HAS_EXPENDITURE,3
263,3606,HAS_EXPENDITURE,3
335,3611,HAS_EXPENDITURE,3
408,3620,HAS_EXPENDITURE,3
226,3614,HAS_EXPENDITURE,3
256,80,TO_DESTINATION,0
329,3620,HAS_EXPENDITURE,3
399,3606,HAS_EXPENDITURE,3
368,3613,HAS_EXPENDITURE,3
426,3614,HAS_EXPENDITURE,3
364,3622,HAS_EXPENDITURE,3
256,3614,HAS_EXPENDITURE,3
391,3609,HAS_EXPENDITURE,3
428,3609,HAS_EXPENDITURE,3
291,3607,HAS_EXPENDITURE,3
430,3612,HAS_EXPENDITURE,3
360,3614,HAS_EXPENDITURE,3
425,3617,HAS_EXPENDITURE,3
426,47,TO_DESTINATION,0
258,3611,HAS_EXPENDITURE,3
366,107,TO_DESTINATION,0
345,3581,IN_YEAR,2
400,3614,HAS_EXPENDITURE,3
433,3615,HAS_EXPENDITURE,3
258,3607,HAS_EXPENDITURE,3
327,3616,HAS_EXPENDITURE,3
388,3581,IN_YEAR,2
376,3612,HAS_EXPENDITURE,3
348,3617,HAS_EXPENDITURE,3
375,3614,HAS_EXPENDITURE,3
390,3618,HAS_EXPENDITURE,3
280,3610,HAS_EXPENDITURE,3
277,3608,HAS_EXPENDITURE,3
225,3610,HAS_EXPENDITURE,3
402,3607,HAS_EXPENDITURE,3
256,51,TO_DESTINATION,0
437,3620,HAS_EXPENDITURE,3
337,3608,HAS_EXPENDITURE,3
224,3615,HAS_EXPENDITURE,3
378,3608,HAS_EXPENDITURE,3
294,61,TO_DESTINATION,0
437,3614,HAS_EXPENDITURE,3
342,3617,HAS_EXPENDITURE,3
255,3618,HAS_EXPENDITURE,3
345,3618,HAS_EXPENDITURE,3
225,3617,HAS_EXPENDITURE,3
243,3622,HAS_EXPENDITURE,3
419,3617,HAS_EXPENDITURE,3
300,3622,HAS_EXPENDITURE,3
350,3614,HAS_EXPENDITURE,3
266,119,TO_DESTINATION,0
435,3612,HAS_EXPENDITURE,3
372,3608,HAS_EXPENDITURE,3
408,3621,HAS_EXPENDITURE,3
423,3581,IN_YEAR,2
313,3607,HAS_EXPENDITURE,3
421,3614,HAS_EXPENDITURE,3
301,3575,HAS_PURPOSE,1
241,94,TO_DESTINATION,0
323,3617,HAS_EXPENDITURE,3
407,3608,HAS_EXPENDITURE,3
300,3607,HAS_EXPENDITURE,3
289,55,TO_DESTINATION,0
333,3606,HAS_EXPENDITURE,3
225,3573,HAS_PURPOSE,1
252,3608,HAS_EXPENDITURE,3
409,3608,HAS_EXPENDITURE,3
269,3615,HAS_EXPENDITURE,3
265,60,TO_DESTINATION,0
303,3617,HAS_EXPENDITURE,3
238,3617,HAS_EXPENDITURE,3
393,3615,HAS_EXPENDITURE,3
235,3609,HAS_EXPENDITURE,3
273,3619,HAS_EXPENDITURE,3
369,3623,HAS_EXPENDITURE,3
213,3608,HAS_EXPENDITURE,3
364,3610,HAS_EXPENDITURE,3
360,100,TO_DESTINATION,0
280,104,TO_DESTINATION,0
397,3576,HAS_PURPOSE,1
296,3611,HAS_EXPENDITURE,3
248,3620,HAS_EXPENDITURE,3
259,3617,HAS_EXPENDITURE,3
343,80,TO_DESTINATION,0
364,3606,HAS_EXPENDITURE,3
304,3621,HAS_EXPENDITURE,3
271,3619,HAS_EXPENDITURE,3
295,120,TO_DESTINATION,0
355,3623,HAS_EXPENDITURE,3
233,3617,HAS_EXPENDITURE,3
253,3618,HAS_EXPENDITURE,3
418,3621,HAS_EXPENDITURE,3
249,3581,IN_YEAR,2
293,3615,HAS_EXPENDITURE,3
369,3607,HAS_EXPENDITURE,3
438,3607,HAS_EXPENDITURE,3
253,3621,HAS_EXPENDITURE,3
348,3619,HAS_EXPENDITURE,3
263,3608,HAS_EXPENDITURE,3
433,3621,HAS_EXPENDITURE,3
237,3613,HAS_EXPENDITURE,3
398,3623,HAS_EXPENDITURE,3
417,96,TO_DESTINATION,0
402,3610,HAS_EXPENDITURE,3
292,3616,HAS_EXPENDITURE,3
240,3623,HAS_EXPENDITURE,3
239,3606,HAS_EXPENDITURE,3
336,3607,HAS_EXPENDITURE,3
384,3611,HAS_EXPENDITURE,3
228,3623,HAS_EXPENDITURE,3
351,3606,HAS_EXPENDITURE,3
357,3616,HAS_EXPENDITURE,3
233,3581,IN_YEAR,2
300,3615,HAS_EXPENDITURE,3
388,3620,HAS_EXPENDITURE,3
433,3611,HAS_EXPENDITURE,3
308,3616,HAS_EXPENDITURE,3
284,50,TO_DESTINATION,0
316,3618,HAS_EXPENDITURE,3
321,118,TO_DESTINATION,0
283,49,TO_DESTINATION,0
257,3614,HAS_EXPENDITURE,3
416,3608,HAS_EXPENDITURE,3
237,3610,HAS_EXPENDITURE,3
221,3611,HAS_EXPENDITURE,3
373,3615,HAS_EXPENDITURE,3
330,3581,IN_YEAR,2
440,3618,HAS_EXPENDITURE,3
239,3608,HAS_EXPENDITURE,3
319,85,TO_DESTINATION,0
374,3618,HAS_EXPENDITURE,3
326,94,TO_DESTINATION,0
379,3606,HAS_EXPENDITURE,3
423,3610,HAS_EXPENDITURE,3
314,3620,HAS_EXPENDITURE,3
431,52,TO_DESTINATION,0
340,3581,IN_YEAR,2
230,3620,HAS_EXPENDITURE,3
252,3613,HAS_EXPENDITURE,3
299,3612,HAS_EXPENDITURE,3
230,3573,HAS_PURPOSE,1
322,3612,HAS_EXPENDITURE,3
412,3614,HAS_EXPENDITURE,3
263,3622,HAS_EXPENDITURE,3
370,3609,HAS_EXPENDITURE,3
395,3616,HAS_EXPENDITURE,3
274,3615,HAS_EXPENDITURE,3
314,51,TO_DESTINATION,0
425,3610,HAS_EXPENDITURE,3
319,3622,HAS_EXPENDITURE,3
430,3609,HAS_EXPENDITURE,3
384,117,TO_DESTINATION,0
436,3620,HAS_EXPENDITURE,3
266,3622,HAS_EXPENDITURE,3
412,3616,HAS_EXPENDITURE,3
337,3610,HAS_EXPENDITURE,3
278,3618,HAS_EXPENDITURE,3
320,3621,HAS_EXPENDITURE,3
335,3607,HAS_EXPENDITURE,3
405,55,TO_DESTINATION,0
280,3617,HAS_EXPENDITURE,3
253,3612,HAS_EXPENDITURE,3
367,3575,HAS_PURPOSE,1
413,3608,HAS_EXPENDITURE,3
270,3610,HAS_EXPENDITURE,3
321,3581,IN_YEAR,2
252,47,TO_DESTINATION,0
424,3576,HAS_PURPOSE,1
239,3617,HAS_EXPENDITURE,3
222,3619,HAS_EXPENDITURE,3
288,3616,HAS_EXPENDITURE,3
305,3621,HAS_EXPENDITURE,3
254,3623,HAS_EXPENDITURE,3
242,37,TO_DESTINATION,0
368,3606,HAS_EXPENDITURE,3
304,41,TO_DESTINATION,0
220,3620,HAS_EXPENDITURE,3
359,3606,HAS_EXPENDITURE,3
379,3609,HAS_EXPENDITURE,3
429,79,TO_DESTINATION,0
241,3607,HAS_EXPENDITURE,3
401,109,TO_DESTINATION,0
279,3573,HAS_PURPOSE,1
238,3606,HAS_EXPENDITURE,3
366,3622,HAS_EXPENDITURE,3
423,73,TO_DESTINATION,0
408,116,TO_DESTINATION,0
322,3621,HAS_EXPENDITURE,3
408,3623,HAS_EXPENDITURE,3
397,3619,HAS_EXPENDITURE,3
400,3623,HAS_EXPENDITURE,3
298,3615,HAS_EXPENDITURE,3
242,3610,HAS_EXPENDITURE,3
393,3609,HAS_EXPENDITURE,3
242,3607,HAS_EXPENDITURE,3
409,3622,HAS_EXPENDITURE,3
393,3620,HAS_EXPENDITURE,3
350,3615,HAS_EXPENDITURE,3
309,3620,HAS_EXPENDITURE,3
426,3576,HAS_PURPOSE,1
354,3613,HAS_EXPENDITURE,3
382,3611,HAS_EXPENDITURE,3
344,81,TO_DESTINATION,0
255,3616,HAS_EXPENDITURE,3
238,3581,IN_YEAR,2
382,104,TO_DESTINATION,0
300,3609,HAS_EXPENDITURE,3
306,3615,HAS_EXPENDITURE,3
319,3575,HAS_PURPOSE,1
299,3617,HAS_EXPENDITURE,3
288,3617,HAS_EXPENDITURE,3
374,3619,HAS_EXPENDITURE,3
435,3576,HAS_PURPOSE,1
309,3621,HAS_EXPENDITURE,3
414,93,TO_DESTINATION,0
388,38,TO_DESTINATION,0
420,3616,HAS_EXPENDITURE,3
442,3576,HAS_PURPOSE,1
251,3620,HAS_EXPENDITURE,3
240,3614,HAS_EXPENDITURE,3
313,3619,HAS_EXPENDITURE,3
391,3618,HAS_EXPENDITURE,3
327,3581,IN_YEAR,2
411,3621,HAS_EXPENDITURE,3
285,3623,HAS_EXPENDITURE,3
410,118,TO_DESTINATION,0
329,3618,HAS_EXPENDITURE,3
338,3621,HAS_EXPENDITURE,3
262,3610,HAS_EXPENDITURE,3
294,3618,HAS_EXPENDITURE,3
435,114,TO_DESTINATION,0
272,67,TO_DESTINATION,0
353,3611,HAS_EXPENDITURE,3
432,3611,HAS_EXPENDITURE,3
297,3610,HAS_EXPENDITURE,3
408,3622,HAS_EXPENDITURE,3
260,84,TO_DESTINATION,0
403,3622,HAS_EXPENDITURE,3
274,69,TO_DESTINATION,0
234,3623,HAS_EXPENDITURE,3
410,3608,HAS_EXPENDITURE,3
289,113,TO_DESTINATION,0
397,3622,HAS_EXPENDITURE,3
419,3606,HAS_EXPENDITURE,3
333,3609,HAS_EXPENDITURE,3
326,3622,HAS_EXPENDITURE,3
332,69,TO_DESTINATION,0
276,3609,HAS_EXPENDITURE,3
247,3606,HAS_EXPENDITURE,3
379,3615,HAS_EXPENDITURE,3
325,3606,HAS_EXPENDITURE,3
253,3581,IN_YEAR,2
265,3614,HAS_EXPENDITURE,3
258,3623,HAS_EXPENDITURE,3
274,3616,HAS_EXPENDITURE,3
237,3623,HAS_EXPENDITURE,3
263,3616,HAS_EXPENDITURE,3
265,3606,HAS_EXPENDITURE,3
400,3622,HAS_EXPENDITURE,3
338,3611,HAS_EXPENDITURE,3
317,54,TO_DESTINATION,0
432,3608,HAS_EXPENDITURE,3
215,3620,HAS_EXPENDITURE,3
345,3621,HAS_EXPENDITURE,3
302,3608,HAS_EXPENDITURE,3
331,3618,HAS_EXPENDITURE,3
440,3619,HAS_EXPENDITURE,3
262,3618,HAS_EXPENDITURE,3
362,3623,HAS_EXPENDITURE,3
356,3623,HAS_EXPENDITURE,3
327,3612,HAS_EXPENDITURE,3
256,3612,HAS_EXPENDITURE,3
262,3620,HAS_EXPENDITURE,3
222,75,TO_DESTINATION,0
334,3613,HAS_EXPENDITURE,3
309,3609,HAS_EXPENDITURE,3
316,3615,HAS_EXPENDITURE,3
438,3619,HAS_EXPENDITURE,3
306,3607,HAS_EXPENDITURE,3
376,119,TO_DESTINATION,0
400,3606,HAS_EXPENDITURE,3
379,97,TO_DESTINATION,0
223,3618,HAS_EXPENDITURE,3
436,3619,HAS_EXPENDITURE,3
301,3621,HAS_EXPENDITURE,3
353,3616,HAS_EXPENDITURE,3
420,3608,HAS_EXPENDITURE,3
277,3620,HAS_EXPENDITURE,3
313,3614,HAS_EXPENDITURE,3
245,3573,HAS_PURPOSE,1
264,3621,HAS_EXPENDITURE,3
368,109,TO_DESTINATION,0
404,54,TO_DESTINATION,0
294,3621,HAS_EXPENDITURE,3
344,3619,HAS_EXPENDITURE,3
260,3623,HAS_EXPENDITURE,3
418,3618,HAS_EXPENDITURE,3
316,3622,HAS_EXPENDITURE,3
227,3616,HAS_EXPENDITURE,3
318,3575,HAS_PURPOSE,1
278,3609,HAS_EXPENDITURE,3
260,3622,HAS_EXPENDITURE,3
312,3617,HAS_EXPENDITURE,3
405,3609,HAS_EXPENDITURE,3
293,3620,HAS_EXPENDITURE,3
356,3608,HAS_EXPENDITURE,3
342,3620,HAS_EXPENDITURE,3
337,3617,HAS_EXPENDITURE,3
360,3621,HAS_EXPENDITURE,3
413,3618,HAS_EXPENDITURE,3
371,3575,HAS_PURPOSE,1
282,3613,HAS_EXPENDITURE,3
301,3615,HAS_EXPENDITURE,3
233,3619,HAS_EXPENDITURE,3
403,3617,HAS_EXPENDITURE,3
329,3610,HAS_EXPENDITURE,3
442,3606,HAS_EXPENDITURE,3
341,3619,HAS_EXPENDITURE,3
229,3618,HAS_EXPENDITURE,3
313,3618,HAS_EXPENDITURE,3
265,3608,HAS_EXPENDITURE,3
392,3610,HAS_EXPENDITURE,3
312,3610,HAS_EXPENDITURE,3
297,3573,HAS_PURPOSE,1
261,3616,HAS_EXPENDITURE,3
214,96,TO_DESTINATION,0
308,3610,HAS_EXPENDITURE,3
289,3581,IN_YEAR,2
332,3606,HAS_EXPENDITURE,3
361,43,TO_DESTINATION,0
411,3616,HAS_EXPENDITURE,3
399,3617,HAS_EXPENDITURE,3
320,3581,IN_YEAR,2
234,3608,HAS_EXPENDITURE,3
262,3607,HAS_EXPENDITURE,3
217,3581,IN_YEAR,2
279,103,TO_DESTINATION,0
335,101,TO_DESTINATION,0
226,3608,HAS_EXPENDITURE,3
234,3610,HAS_EXPENDITURE,3
223,3573,HAS_PURPOSE,1
327,3623,HAS_EXPENDITURE,3
276,3573,HAS_PURPOSE,1
224,106,TO_DESTINATION,0
340,3620,HAS_EXPENDITURE,3
240,3610,HAS_EXPENDITURE,3
417,67,TO_DESTINATION,0
