source,target,relation
213,37,TO_DESTINATION
213,66,TO_DESTINATION
213,95,TO_DESTINATION
213,3573,HAS_PURPOSE
213,3581,IN_YEAR
213,3606,HAS_EXPENDITURE
213,3607,HAS_EXPENDITURE
213,3608,HAS_EXPENDITURE
213,3609,HAS_EXPENDITURE
213,3610,HAS_EXPENDITURE
213,3611,HAS_EXPENDITURE
213,3615,HAS_EXPENDITURE
213,3616,HAS_EXPENDITURE
213,3617,HAS_EXPENDITURE
213,3618,HAS_EXPENDITURE
213,3619,HAS_EXPENDITURE
213,3620,HAS_EXPENDITURE
213,3621,HAS_EXPENDITURE
213,3622,HAS_EXPENDITURE
213,3623,HAS_EXPENDITURE
214,38,TO_DESTINATION
214,67,TO_DESTINATION
214,96,TO_DESTINATION
214,3573,HAS_PURPOSE
214,3581,IN_YEAR
214,3606,HAS_EXPENDITURE
214,3607,HAS_EXPENDITURE
214,3608,HAS_EXPENDITURE
214,3609,HAS_EXPENDITURE
214,3610,HAS_EXPENDITURE
214,3611,HAS_EXPENDITURE
214,3615,HAS_EXPENDITURE
214,3616,HAS_EXPENDITURE
214,3617,HAS_EXPENDITURE
214,3618,HAS_EXPENDITURE
214,3619,HAS_EXPENDITURE
214,3620,HAS_EXPENDITURE
214,3621,HAS_EXPENDITURE
214,3622,HAS_EXPENDITURE
214,3623,HAS_EXPENDITURE
215,39,TO_DESTINATION
215,68,TO_DESTINATION
215,97,TO_DESTINATION
215,3573,HAS_PURPOSE
215,3581,IN_YEAR
215,3606,HAS_EXPENDITURE
215,3607,HAS_EXPENDITURE
215,3608,HAS_EXPENDITURE
215,3609,HAS_EXPENDITURE
215,3610,HAS_EXPENDITURE
215,3611,HAS_EXPENDITURE
215,3612,HAS_EXPENDITURE
215,3613,HAS_EXPENDITURE
215,3614,HAS_EXPENDITURE
215,3615,HAS_EXPENDITURE
215,3616,HAS_EXPENDITURE
215,3617,HAS_EXPENDITURE
215,3618,HAS_EXPENDITURE
215,3619,HAS_EXPENDITURE
215,3620,HAS_EXPENDITURE
215,3621,HAS_EXPENDITURE
215,3622,HAS_EXPENDITURE
215,3623,HAS_EXPENDITURE
216,40,TO_DESTINATION
216,69,TO_DESTINATION
216,98,TO_DESTINATION
216,3573,HAS_PURPOSE
216,3581,IN_YEAR
216,3606,HAS_EXPENDITURE
216,3607,HAS_EXPENDITURE
216,3608,HAS_EXPENDITURE
216,3612,HAS_EXPENDITURE
216,3613,HAS_EXPENDITURE
216,3614,HAS_EXPENDITURE
216,3615,HAS_EXPENDITURE
216,3616,HAS_EXPENDITURE
216,3617,HAS_EXPENDITURE
216,3618,HAS_EXPENDITURE
216,3619,HAS_EXPENDITURE
216,3620,HAS_EXPENDITURE
216,3621,HAS_EXPENDITURE
216,3622,HAS_EXPENDITURE
216,3623,HAS_EXPENDITURE
217,41,TO_DESTINATION
217,70,TO_DESTINATION
217,99,TO_DESTINATION
217,3573,HAS_PURPOSE
217,3581,IN_YEAR
217,3606,HAS_EXPENDITURE
217,3607,HAS_EXPENDITURE
217,3608,HAS_EXPENDITURE
217,3609,HAS_EXPENDITURE
217,3610,HAS_EXPENDITURE
217,3611,HAS_EXPENDITURE
217,3615,HAS_EXPENDITURE
217,3616,HAS_EXPENDITURE
217,3617,HAS_EXPENDITURE
217,3618,HAS_EXPENDITURE
217,3619,HAS_EXPENDITURE
217,3620,HAS_EXPENDITURE
217,3621,HAS_EXPENDITURE
217,3622,HAS_EXPENDITURE
217,3623,HAS_EXPENDITURE
218,42,TO_DESTINATION
218,71,TO_DESTINATION
218,100,TO_DESTINATION
218,3573,HAS_PURPOSE
218,3581,IN_YEAR
218,3606,HAS_EXPENDITURE
218,3607,HAS_EXPENDITURE
218,3608,HAS_EXPENDITURE
218,3609,HAS_EXPENDITURE
218,3610,HAS_EXPENDITURE
218,3611,HAS_EXPENDITURE
218,3612,HAS_EXPENDITURE
218,3613,HAS_EXPENDITURE
218,3614,HAS_EXPENDITURE
218,3615,HAS_EXPENDITURE
218,3616,HAS_EXPENDITURE
218,3617,HAS_EXPENDITURE
218,3618,HAS_EXPENDITURE
218,3619,HAS_EXPENDITURE
218,3620,HAS_EXPENDITURE
218,3621,HAS_EXPENDITURE
218,3622,HAS_EXPENDITURE
218,3623,HAS_EXPENDITURE
219,43,TO_DESTINATION
219,72,TO_DESTINATION
219,101,TO_DESTINATION
219,3573,HAS_PURPOSE
219,3581,IN_YEAR
219,3606,HAS_EXPENDITURE
219,3607,HAS_EXPENDITURE
219,3608,HAS_EXPENDITURE
219,3609,HAS_EXPENDITURE
219,3610,HAS_EXPENDITURE
219,3611,HAS_EXPENDITURE
219,3615,HAS_EXPENDITURE
219,3616,HAS_EXPENDITURE
219,3617,HAS_EXPENDITURE
219,3618,HAS_EXPENDITURE
219,3619,HAS_EXPENDITURE
219,3620,HAS_EXPENDITURE
219,3621,HAS_EXPENDITURE
219,3622,HAS_EXPENDITURE
219,3623,HAS_EXPENDITURE
220,44,TO_DESTINATION
220,73,TO_DESTINATION
220,102,TO_DESTINATION
220,3573,HAS_PURPOSE
220,3581,IN_YEAR
220,3606,HAS_EXPENDITURE
220,3607,HAS_EXPENDITURE
220,3608,HAS_EXPENDITURE
220,3609,HAS_EXPENDITURE
220,3610,HAS_EXPENDITURE
220,3611,HAS_EXPENDITURE
220,3615,HAS_EXPENDITURE
220,3616,HAS_EXPENDITURE
220,3617,HAS_EXPENDITURE
220,3618,HAS_EXPENDITURE
220,3619,HAS_EXPENDITURE
220,3620,HAS_EXPENDITURE
220,3621,HAS_EXPENDITURE
220,3622,HAS_EXPENDITURE
220,3623,HAS_EXPENDITURE
221,45,TO_DESTINATION
221,74,TO_DESTINATION
221,103,TO_DESTINATION
221,3573,HAS_PURPOSE
221,3581,IN_YEAR
221,3606,HAS_EXPENDITURE
221,3607,HAS_EXPENDITURE
221,3608,HAS_EXPENDITURE
221,3609,HAS_EXPENDITURE
221,3610,HAS_EXPENDITURE
221,3611,HAS_EXPENDITURE
221,3615,HAS_EXPENDITURE
221,3616,HAS_EXPENDITURE
221,3617,HAS_EXPENDITURE
221,3618,HAS_EXPENDITURE
221,3619,HAS_EXPENDITURE
221,3620,HAS_EXPENDITURE
221,3621,HAS_EXPENDITURE
221,3622,HAS_EXPENDITURE
221,3623,HAS_EXPENDITURE
222,46,TO_DESTINATION
222,75,TO_DESTINATION
222,104,TO_DESTINATION
222,3573,HAS_PURPOSE
222,3581,IN_YEAR
222,3606,HAS_EXPENDITURE
222,3607,HAS_EXPENDITURE
222,3608,HAS_EXPENDITURE
222,3609,HAS_EXPENDITURE
222,3610,HAS_EXPENDITURE
222,3611,HAS_EXPENDITURE
222,3612,HAS_EXPENDITURE
222,3613,HAS_EXPENDITURE
222,3614,HAS_EXPENDITURE
222,3615,HAS_EXPENDITURE
222,3616,HAS_EXPENDITURE
222,3617,HAS_EXPENDITURE
222,3618,HAS_EXPENDITURE
222,3619,HAS_EXPENDITURE
222,3620,HAS_EXPENDITURE
222,3621,HAS_EXPENDITURE
222,3622,HAS_EXPENDITURE
222,3623,HAS_EXPENDITURE
223,47,TO_DESTINATION
223,76,TO_DESTINATION
223,105,TO_DESTINATION
223,3573,HAS_PURPOSE
223,3581,IN_YEAR
223,3606,HAS_EXPENDITURE
223,3607,HAS_EXPENDITURE
223,3608,HAS_EXPENDITURE
223,3609,HAS_EXPENDITURE
223,3610,HAS_EXPENDITURE
223,3611,HAS_EXPENDITURE
223,3612,HAS_EXPENDITURE
223,3613,HAS_EXPENDITURE
223,3614,HAS_EXPENDITURE
223,3615,HAS_EXPENDITURE
223,3616,HAS_EXPENDITURE
223,3617,HAS_EXPENDITURE
223,3618,HAS_EXPENDITURE
223,3619,HAS_EXPENDITURE
223,3620,HAS_EXPENDITURE
223,3621,HAS_EXPENDITURE
223,3622,HAS_EXPENDITURE
223,3623,HAS_EXPENDITURE
224,48,TO_DESTINATION
224,77,TO_DESTINATION
224,106,TO_DESTINATION
224,3573,HAS_PURPOSE
224,3581,IN_YEAR
224,3606,HAS_EXPENDITURE
224,3607,HAS_EXPENDITURE
224,3608,HAS_EXPENDITURE
224,3609,HAS_EXPENDITURE
224,3610,HAS_EXPENDITURE
224,3611,HAS_EXPENDITURE
224,3612,HAS_EXPENDITURE
224,3613,HAS_EXPENDITURE
224,3614,HAS_EXPENDITURE
224,3615,HAS_EXPENDITURE
224,3616,HAS_EXPENDITURE
224,3617,HAS_EXPENDITURE
224,3618,HAS_EXPENDITURE
224,3619,HAS_EXPENDITURE
224,3620,HAS_EXPENDITURE
224,3621,HAS_EXPENDITURE
224,3622,HAS_EXPENDITURE
224,3623,HAS_EXPENDITURE
225,49,TO_DESTINATION
225,78,TO_DESTINATION
225,107,TO_DESTINATION
225,3573,HAS_PURPOSE
225,3581,IN_YEAR
225,3606,HAS_EXPENDITURE
225,3607,HAS_EXPENDITURE
225,3608,HAS_EXPENDITURE
225,3609,HAS_EXPENDITURE
225,3610,HAS_EXPENDITURE
225,3611,HAS_EXPENDITURE
225,3615,HAS_EXPENDITURE
225,3616,HAS_EXPENDITURE
225,3617,HAS_EXPENDITURE
225,3618,HAS_EXPENDITURE
225,3619,HAS_EXPENDITURE
225,3620,HAS_EXPENDITURE
225,3621,HAS_EXPENDITURE
225,3622,HAS_EXPENDITURE
225,3623,HAS_EXPENDITURE
226,50,TO_DESTINATION
226,79,TO_DESTINATION
226,108,TO_DESTINATION
226,3573,HAS_PURPOSE
226,3581,IN_YEAR
226,3606,HAS_EXPENDITURE
226,3607,HAS_EXPENDITURE
226,3608,HAS_EXPENDITURE
226,3609,HAS_EXPENDITURE
226,3610,HAS_EXPENDITURE
226,3611,HAS_EXPENDITURE
226,3612,HAS_EXPENDITURE
226,3613,HAS_EXPENDITURE
226,3614,HAS_EXPENDITURE
226,3615,HAS_EXPENDITURE
226,3616,HAS_EXPENDITURE
226,3617,HAS_EXPENDITURE
226,3618,HAS_EXPENDITURE
226,3619,HAS_EXPENDITURE
226,3620,HAS_EXPENDITURE
226,3621,HAS_EXPENDITURE
226,3622,HAS_EXPENDITURE
226,3623,HAS_EXPENDITURE
227,51,TO_DESTINATION
227,80,TO_DESTINATION
227,109,TO_DESTINATION
227,3573,HAS_PURPOSE
227,3581,IN_YEAR
227,3606,HAS_EXPENDITURE
227,3607,HAS_EXPENDITURE
227,3608,HAS_EXPENDITURE
227,3609,HAS_EXPENDITURE
227,3610,HAS_EXPENDITURE
227,3611,HAS_EXPENDITURE
227,3612,HAS_EXPENDITURE
227,3613,HAS_EXPENDITURE
227,3614,HAS_EXPENDITURE
227,3615,HAS_EXPENDITURE
227,3616,HAS_EXPENDITURE
227,3617,HAS_EXPENDITURE
227,3618,HAS_EXPENDITURE
227,3619,HAS_EXPENDITURE
227,3620,HAS_EXPENDITURE
227,3621,HAS_EXPENDITURE
227,3622,HAS_EXPENDITURE
227,3623,HAS_EXPENDITURE
228,52,TO_DESTINATION
228,81,TO_DESTINATION
228,110,TO_DESTINATION
228,3573,HAS_PURPOSE
228,3581,IN_YEAR
228,3606,HAS_EXPENDITURE
228,3607,HAS_EXPENDITURE
228,3608,HAS_EXPENDITURE
228,3609,HAS_EXPENDITURE
228,3610,HAS_EXPENDITURE
228,3611,HAS_EXPENDITURE
228,3612,HAS_EXPENDITURE
228,3613,HAS_EXPENDITURE
228,3614,HAS_EXPENDITURE
228,3615,HAS_EXPENDITURE
228,3616,HAS_EXPENDITURE
228,3617,HAS_EXPENDITURE
228,3618,HAS_EXPENDITURE
228,3619,HAS_EXPENDITURE
228,3620,HAS_EXPENDITURE
228,3621,HAS_EXPENDITURE
228,3622,HAS_EXPENDITURE
228,3623,HAS_EXPENDITURE
229,53,TO_DESTINATION
229,82,TO_DESTINATION
229,111,TO_DESTINATION
229,3573,HAS_PURPOSE
229,3581,IN_YEAR
229,3606,HAS_EXPENDITURE
229,3607,HAS_EXPENDITURE
229,3608,HAS_EXPENDITURE
229,3609,HAS_EXPENDITURE
229,3610,HAS_EXPENDITURE
229,3611,HAS_EXPENDITURE
229,3612,HAS_EXPENDITURE
229,3613,HAS_EXPENDITURE
229,3614,HAS_EXPENDITURE
229,3615,HAS_EXPENDITURE
229,3616,HAS_EXPENDITURE
229,3617,HAS_EXPENDITURE
229,3618,HAS_EXPENDITURE
229,3619,HAS_EXPENDITURE
229,3620,HAS_EXPENDITURE
229,3621,HAS_EXPENDITURE
229,3622,HAS_EXPENDITURE
229,3623,HAS_EXPENDITURE
230,54,TO_DESTINATION
230,83,TO_DESTINATION
230,112,TO_DESTINATION
230,3573,HAS_PURPOSE
230,3581,IN_YEAR
230,3606,HAS_EXPENDITURE
230,3607,HAS_EXPENDITURE
230,3608,HAS_EXPENDITURE
230,3609,HAS_EXPENDITURE
230,3610,HAS_EXPENDITURE
230,3611,HAS_EXPENDITURE
230,3615,HAS_EXPENDITURE
230,3616,HAS_EXPENDITURE
230,3617,HAS_EXPENDITURE
230,3618,HAS_EXPENDITURE
230,3619,HAS_EXPENDITURE
230,3620,HAS_EXPENDITURE
230,3621,HAS_EXPENDITURE
230,3622,HAS_EXPENDITURE
230,3623,HAS_EXPENDITURE
231,55,TO_DESTINATION
231,84,TO_DESTINATION
231,113,TO_DESTINATION
231,3573,HAS_PURPOSE
231,3581,IN_YEAR
231,3606,HAS_EXPENDITURE
231,3607,HAS_EXPENDITURE
231,3608,HAS_EXPENDITURE
231,3609,HAS_EXPENDITURE
231,3610,HAS_EXPENDITURE
231,3611,HAS_EXPENDITURE
231,3615,HAS_EXPENDITURE
231,3616,HAS_EXPENDITURE
231,3617,HAS_EXPENDITURE
231,3618,HAS_EXPENDITURE
231,3619,HAS_EXPENDITURE
231,3620,HAS_EXPENDITURE
231,3621,HAS_EXPENDITURE
231,3622,HAS_EXPENDITURE
231,3623,HAS_EXPENDITURE
232,56,TO_DESTINATION
232,85,TO_DESTINATION
232,114,TO_DESTINATION
232,3573,HAS_PURPOSE
232,3581,IN_YEAR
232,3606,HAS_EXPENDITURE
232,3607,HAS_EXPENDITURE
232,3608,HAS_EXPENDITURE
232,3609,HAS_EXPENDITURE
232,3610,HAS_EXPENDITURE
232,3611,HAS_EXPENDITURE
232,3612,HAS_EXPENDITURE
232,3613,HAS_EXPENDITURE
232,3614,HAS_EXPENDITURE
232,3615,HAS_EXPENDITURE
232,3616,HAS_EXPENDITURE
232,3617,HAS_EXPENDITURE
232,3618,HAS_EXPENDITURE
232,3619,HAS_EXPENDITURE
232,3620,HAS_EXPENDITURE
232,3621,HAS_EXPENDITURE
232,3622,HAS_EXPENDITURE
232,3623,HAS_EXPENDITURE
233,57,TO_DESTINATION
233,86,TO_DESTINATION
233,115,TO_DESTINATION
233,3573,HAS_PURPOSE
233,3581,IN_YEAR
233,3606,HAS_EXPENDITURE
233,3607,HAS_EXPENDITURE
233,3608,HAS_EXPENDITURE
233,3609,HAS_EXPENDITURE
233,3610,HAS_EXPENDITURE
233,3611,HAS_EXPENDITURE
233,3612,HAS_EXPENDITURE
233,3613,HAS_EXPENDITURE
233,3614,HAS_EXPENDITURE
233,3615,HAS_EXPENDITURE
233,3616,HAS_EXPENDITURE
233,3617,HAS_EXPENDITURE
233,3618,HAS_EXPENDITURE
233,3619,HAS_EXPENDITURE
233,3620,HAS_EXPENDITURE
233,3621,HAS_EXPENDITURE
233,3622,HAS_EXPENDITURE
233,3623,HAS_EXPENDITURE
234,58,TO_DESTINATION
234,87,TO_DESTINATION
234,116,TO_DESTINATION
234,3573,HAS_PURPOSE
234,3581,IN_YEAR
234,3606,HAS_EXPENDITURE
234,3607,HAS_EXPENDITURE
234,3608,HAS_EXPENDITURE
234,3609,HAS_EXPENDITURE
234,3610,HAS_EXPENDITURE
234,3611,HAS_EXPENDITURE
234,3612,HAS_EXPENDITURE
234,3613,HAS_EXPENDITURE
234,3614,HAS_EXPENDITURE
234,3615,HAS_EXPENDITURE
234,3616,HAS_EXPENDITURE
234,3617,HAS_EXPENDITURE
234,3618,HAS_EXPENDITURE
234,3619,HAS_EXPENDITURE
234,3620,HAS_EXPENDITURE
234,3621,HAS_EXPENDITURE
234,3622,HAS_EXPENDITURE
234,3623,HAS_EXPENDITURE
235,59,TO_DESTINATION
235,88,TO_DESTINATION
235,117,TO_DESTINATION
235,3573,HAS_PURPOSE
235,3581,IN_YEAR
235,3606,HAS_EXPENDITURE
235,3607,HAS_EXPENDITURE
235,3608,HAS_EXPENDITURE
235,3609,HAS_EXPENDITURE
235,3610,HAS_EXPENDITURE
235,3611,HAS_EXPENDITURE
235,3615,HAS_EXPENDITURE
235,3616,HAS_EXPENDITURE
235,3617,HAS_EXPENDITURE
235,3618,HAS_EXPENDITURE
235,3619,HAS_EXPENDITURE
235,3620,HAS_EXPENDITURE
235,3621,HAS_EXPENDITURE
235,3622,HAS_EXPENDITURE
235,3623,HAS_EXPENDITURE
236,60,TO_DESTINATION
236,89,TO_DESTINATION
236,118,TO_DESTINATION
236,3573,HAS_PURPOSE
236,3581,IN_YEAR
236,3606,HAS_EXPENDITURE
236,3607,HAS_EXPENDITURE
236,3608,HAS_EXPENDITURE
236,3609,HAS_EXPENDITURE
236,3610,HAS_EXPENDITURE
236,3611,HAS_EXPENDITURE
236,3612,HAS_EXPENDITURE
236,3613,HAS_EXPENDITURE
236,3614,HAS_EXPENDITURE
236,3615,HAS_EXPENDITURE
236,3616,HAS_EXPENDITURE
236,3617,HAS_EXPENDITURE
236,3618,HAS_EXPENDITURE
236,3619,HAS_EXPENDITURE
236,3620,HAS_EXPENDITURE
236,3621,HAS_EXPENDITURE
236,3622,HAS_EXPENDITURE
236,3623,HAS_EXPENDITURE
237,61,TO_DESTINATION
237,90,TO_DESTINATION
237,119,TO_DESTINATION
237,3573,HAS_PURPOSE
237,3581,IN_YEAR
237,3606,HAS_EXPENDITURE
237,3607,HAS_EXPENDITURE
237,3608,HAS_EXPENDITURE
237,3609,HAS_EXPENDITURE
237,3610,HAS_EXPENDITURE
237,3611,HAS_EXPENDITURE
237,3612,HAS_EXPENDITURE
237,3613,HAS_EXPENDITURE
237,3614,HAS_EXPENDITURE
237,3615,HAS_EXPENDITURE
237,3616,HAS_EXPENDITURE
237,3617,HAS_EXPENDITURE
237,3618,HAS_EXPENDITURE
237,3619,HAS_EXPENDITURE
237,3620,HAS_EXPENDITURE
237,3621,HAS_EXPENDITURE
237,3622,HAS_EXPENDITURE
237,3623,HAS_EXPENDITURE
238,62,TO_DESTINATION
238,91,TO_DESTINATION
238,120,TO_DESTINATION
238,3573,HAS_PURPOSE
238,3581,IN_YEAR
238,3606,HAS_EXPENDITURE
238,3607,HAS_EXPENDITURE
238,3608,HAS_EXPENDITURE
238,3609,HAS_EXPENDITURE
238,3610,HAS_EXPENDITURE
238,3611,HAS_EXPENDITURE
238,3612,HAS_EXPENDITURE
238,3613,HAS_EXPENDITURE
238,3614,HAS_EXPENDITURE
238,3615,HAS_EXPENDITURE
238,3616,HAS_EXPENDITURE
238,3617,HAS_EXPENDITURE
238,3618,HAS_EXPENDITURE
238,3619,HAS_EXPENDITURE
238,3620,HAS_EXPENDITURE
238,3621,HAS_EXPENDITURE
238,3622,HAS_EXPENDITURE
238,3623,HAS_EXPENDITURE
239,63,TO_DESTINATION
239,92,TO_DESTINATION
239,121,TO_DESTINATION
239,3573,HAS_PURPOSE
239,3581,IN_YEAR
239,3606,HAS_EXPENDITURE
239,3607,HAS_EXPENDITURE
239,3608,HAS_EXPENDITURE
239,3609,HAS_EXPENDITURE
239,3610,HAS_EXPENDITURE
239,3611,HAS_EXPENDITURE
239,3612,HAS_EXPENDITURE
239,3613,HAS_EXPENDITURE
239,3614,HAS_EXPENDITURE
239,3615,HAS_EXPENDITURE
239,3616,HAS_EXPENDITURE
239,3617,HAS_EXPENDITURE
239,3618,HAS_EXPENDITURE
239,3619,HAS_EXPENDITURE
239,3620,HAS_EXPENDITURE
239,3621,HAS_EXPENDITURE
239,3622,HAS_EXPENDITURE
239,3623,HAS_EXPENDITURE
240,64,TO_DESTINATION
240,93,TO_DESTINATION
240,122,TO_DESTINATION
240,3573,HAS_PURPOSE
240,3581,IN_YEAR
240,3606,HAS_EXPENDITURE
240,3607,HAS_EXPENDITURE
240,3608,HAS_EXPENDITURE
240,3609,HAS_EXPENDITURE
240,3610,HAS_EXPENDITURE
240,3611,HAS_EXPENDITURE
240,3612,HAS_EXPENDITURE
240,3613,HAS_EXPENDITURE
240,3614,HAS_EXPENDITURE
240,3615,HAS_EXPENDITURE
240,3616,HAS_EXPENDITURE
240,3617,HAS_EXPENDITURE
240,3618,HAS_EXPENDITURE
240,3619,HAS_EXPENDITURE
240,3620,HAS_EXPENDITURE
240,3621,HAS_EXPENDITURE
240,3622,HAS_EXPENDITURE
240,3623,HAS_EXPENDITURE
241,65,TO_DESTINATION
241,94,TO_DESTINATION
241,123,TO_DESTINATION
241,3573,HAS_PURPOSE
241,3581,IN_YEAR
241,3606,HAS_EXPENDITURE
241,3607,HAS_EXPENDITURE
241,3608,HAS_EXPENDITURE
241,3609,HAS_EXPENDITURE
241,3610,HAS_EXPENDITURE
241,3611,HAS_EXPENDITURE
241,3615,HAS_EXPENDITURE
241,3616,HAS_EXPENDITURE
241,3617,HAS_EXPENDITURE
241,3618,HAS_EXPENDITURE
241,3619,HAS_EXPENDITURE
241,3620,HAS_EXPENDITURE
241,3621,HAS_EXPENDITURE
241,3622,HAS_EXPENDITURE
241,3623,HAS_EXPENDITURE
242,37,TO_DESTINATION
242,66,TO_DESTINATION
242,95,TO_DESTINATION
242,3573,HAS_PURPOSE
242,3581,IN_YEAR
242,3606,HAS_EXPENDITURE
242,3607,HAS_EXPENDITURE
242,3608,HAS_EXPENDITURE
242,3609,HAS_EXPENDITURE
242,3610,HAS_EXPENDITURE
242,3611,HAS_EXPENDITURE
242,3615,HAS_EXPENDITURE
242,3616,HAS_EXPENDITURE
242,3617,HAS_EXPENDITURE
242,3618,HAS_EXPENDITURE
242,3619,HAS_EXPENDITURE
242,3620,HAS_EXPENDITURE
242,3621,HAS_EXPENDITURE
242,3622,HAS_EXPENDITURE
242,3623,HAS_EXPENDITURE
243,38,TO_DESTINATION
243,67,TO_DESTINATION
243,96,TO_DESTINATION
243,3573,HAS_PURPOSE
243,3581,IN_YEAR
243,3606,HAS_EXPENDITURE
243,3607,HAS_EXPENDITURE
243,3608,HAS_EXPENDITURE
243,3609,HAS_EXPENDITURE
243,3610,HAS_EXPENDITURE
243,3611,HAS_EXPENDITURE
243,3615,HAS_EXPENDITURE
243,3616,HAS_EXPENDITURE
243,3617,HAS_EXPENDITURE
243,3618,HAS_EXPENDITURE
243,3619,HAS_EXPENDITURE
243,3620,HAS_EXPENDITURE
243,3621,HAS_EXPENDITURE
243,3622,HAS_EXPENDITURE
243,3623,HAS_EXPENDITURE
244,39,TO_DESTINATION
244,68,TO_DESTINATION
244,97,TO_DESTINATION
244,3573,HAS_PURPOSE
244,3581,IN_YEAR
244,3606,HAS_EXPENDITURE
244,3607,HAS_EXPENDITURE
244,3608,HAS_EXPENDITURE
244,3609,HAS_EXPENDITURE
244,3610,HAS_EXPENDITURE
244,3611,HAS_EXPENDITURE
244,3612,HAS_EXPENDITURE
244,3613,HAS_EXPENDITURE
244,3614,HAS_EXPENDITURE
244,3615,HAS_EXPENDITURE
244,3616,HAS_EXPENDITURE
244,3617,HAS_EXPENDITURE
244,3618,HAS_EXPENDITURE
244,3619,HAS_EXPENDITURE
244,3620,HAS_EXPENDITURE
244,3621,HAS_EXPENDITURE
244,3622,HAS_EXPENDITURE
244,3623,HAS_EXPENDITURE
245,40,TO_DESTINATION
245,69,TO_DESTINATION
245,98,TO_DESTINATION
245,3573,HAS_PURPOSE
245,3581,IN_YEAR
245,3606,HAS_EXPENDITURE
245,3607,HAS_EXPENDITURE
245,3608,HAS_EXPENDITURE
245,3612,HAS_EXPENDITURE
245,3613,HAS_EXPENDITURE
245,3614,HAS_EXPENDITURE
245,3615,HAS_EXPENDITURE
245,3616,HAS_EXPENDITURE
245,3617,HAS_EXPENDITURE
245,3618,HAS_EXPENDITURE
245,3619,HAS_EXPENDITURE
245,3620,HAS_EXPENDITURE
245,3621,HAS_EXPENDITURE
245,3622,HAS_EXPENDITURE
245,3623,HAS_EXPENDITURE
246,41,TO_DESTINATION
246,70,TO_DESTINATION
246,99,TO_DESTINATION
246,3573,HAS_PURPOSE
246,3581,IN_YEAR
246,3606,HAS_EXPENDITURE
246,3607,HAS_EXPENDITURE
246,3608,HAS_EXPENDITURE
246,3609,HAS_EXPENDITURE
246,3610,HAS_EXPENDITURE
246,3611,HAS_EXPENDITURE
246,3615,HAS_EXPENDITURE
246,3616,HAS_EXPENDITURE
246,3617,HAS_EXPENDITURE
246,3618,HAS_EXPENDITURE
246,3619,HAS_EXPENDITURE
246,3620,HAS_EXPENDITURE
246,3621,HAS_EXPENDITURE
246,3622,HAS_EXPENDITURE
246,3623,HAS_EXPENDITURE
247,42,TO_DESTINATION
247,71,TO_DESTINATION
247,100,TO_DESTINATION
247,3573,HAS_PURPOSE
247,3581,IN_YEAR
247,3606,HAS_EXPENDITURE
247,3607,HAS_EXPENDITURE
247,3608,HAS_EXPENDITURE
247,3609,HAS_EXPENDITURE
247,3610,HAS_EXPENDITURE
247,3611,HAS_EXPENDITURE
247,3612,HAS_EXPENDITURE
247,3613,HAS_EXPENDITURE
247,3614,HAS_EXPENDITURE
247,3615,HAS_EXPENDITURE
247,3616,HAS_EXPENDITURE
247,3617,HAS_EXPENDITURE
247,3618,HAS_EXPENDITURE
247,3619,HAS_EXPENDITURE
247,3620,HAS_EXPENDITURE
247,3621,HAS_EXPENDITURE
247,3622,HAS_EXPENDITURE
247,3623,HAS_EXPENDITURE
248,43,TO_DESTINATION
248,72,TO_DESTINATION
248,101,TO_DESTINATION
248,3573,HAS_PURPOSE
248,3581,IN_YEAR
248,3606,HAS_EXPENDITURE
248,3607,HAS_EXPENDITURE
248,3608,HAS_EXPENDITURE
248,3609,HAS_EXPENDITURE
248,3610,HAS_EXPENDITURE
248,3611,HAS_EXPENDITURE
248,3615,HAS_EXPENDITURE
248,3616,HAS_EXPENDITURE
248,3617,HAS_EXPENDITURE
248,3618,HAS_EXPENDITURE
248,3619,HAS_EXPENDITURE
248,3620,HAS_EXPENDITURE
248,3621,HAS_EXPENDITURE
248,3622,HAS_EXPENDITURE
248,3623,HAS_EXPENDITURE
249,44,TO_DESTINATION
249,73,TO_DESTINATION
249,102,TO_DESTINATION
249,3573,HAS_PURPOSE
249,3581,IN_YEAR
249,3606,HAS_EXPENDITURE
249,3607,HAS_EXPENDITURE
249,3608,HAS_EXPENDITURE
249,3609,HAS_EXPENDITURE
249,3610,HAS_EXPENDITURE
249,3611,HAS_EXPENDITURE
249,3615,HAS_EXPENDITURE
249,3616,HAS_EXPENDITURE
249,3617,HAS_EXPENDITURE
249,3618,HAS_EXPENDITURE
249,3619,HAS_EXPENDITURE
249,3620,HAS_EXPENDITURE
249,3621,HAS_EXPENDITURE
249,3622,HAS_EXPENDITURE
249,3623,HAS_EXPENDITURE
250,45,TO_DESTINATION
250,74,TO_DESTINATION
250,103,TO_DESTINATION
250,3573,HAS_PURPOSE
250,3581,IN_YEAR
250,3606,HAS_EXPENDITURE
250,3607,HAS_EXPENDITURE
250,3608,HAS_EXPENDITURE
250,3609,HAS_EXPENDITURE
250,3610,HAS_EXPENDITURE
250,3611,HAS_EXPENDITURE
250,3615,HAS_EXPENDITURE
250,3616,HAS_EXPENDITURE
250,3617,HAS_EXPENDITURE
250,3618,HAS_EXPENDITURE
250,3619,HAS_EXPENDITURE
250,3620,HAS_EXPENDITURE
250,3621,HAS_EXPENDITURE
250,3622,HAS_EXPENDITURE
250,3623,HAS_EXPENDITURE
