head,relation,tail
F,TOOK_TRIP,384
F,TOOK_TRIP,384
F,TOOK_TRIP,385
F,TOOK_TRIP,385
F,TOOK_TRIP,387
F,TOOK_TRIP,387
F,TOOK_TRIP,387
F,TOOK_TRIP,388
F,TOOK_TRIP,388
F,TOOK_TRIP,388
F,TOOK_TRIP,389
F,TOOK_TRIP,389
F,TOOK_TRIP,389
F,TOOK_TRIP,390
F,TOOK_TRIP,390
F,TOOK_TRIP,390
F,TOOK_TRIP,391
F,TOOK_TRIP,391
F,TOOK_TRIP,391
F,TOOK_TRIP,392
F,TOOK_TRIP,392
F,TOOK_TRIP,392
F,TOOK_TRIP,393
F,TOOK_TRIP,393
F,TOOK_TRIP,393
F,TOOK_TRIP,394
F,TOOK_TRIP,394
F,TOOK_TRIP,394
F,TOOK_TRIP,395
F,TOOK_TRIP,395
F,TOOK_TRIP,395
F,TOOK_TRIP,396
F,TOOK_TRIP,396
F,TOOK_TRIP,396
F,TOOK_TRIP,397
F,TOOK_TRIP,397
F,TOOK_TRIP,397
F,TOOK_TRIP,398
F,TOOK_TRIP,398
F,TOOK_TRIP,398
F,TOOK_TRIP,399
F,TOOK_TRIP,399
F,TOOK_TRIP,399
F,TOOK_TRIP,400
F,TOOK_TRIP,400
F,TOOK_TRIP,400
F,TOOK_TRIP,401
F,TOOK_TRIP,401
F,TOOK_TRIP,401
F,TOOK_TRIP,402
F,TOOK_TRIP,402
F,TOOK_TRIP,402
F,TOOK_TRIP,403
F,TOOK_TRIP,403
F,TOOK_TRIP,403
F,TOOK_TRIP,404
F,TOOK_TRIP,404
F,TOOK_TRIP,404
F,TOOK_TRIP,405
F,TOOK_TRIP,405
F,TOOK_TRIP,405
F,TOOK_TRIP,406
F,TOOK_TRIP,406
F,TOOK_TRIP,406
F,TOOK_TRIP,407
F,TOOK_TRIP,407
F,TOOK_TRIP,407
F,TOOK_TRIP,408
F,TOOK_TRIP,408
F,TOOK_TRIP,408
F,TOOK_TRIP,409
F,TOOK_TRIP,409
F,TOOK_TRIP,409
F,TOOK_TRIP,410
F,TOOK_TRIP,410
F,TOOK_TRIP,410
F,TOOK_TRIP,411
F,TOOK_TRIP,411
F,TOOK_TRIP,411
F,TOOK_TRIP,412
F,TOOK_TRIP,412
F,TOOK_TRIP,412
F,TOOK_TRIP,413
F,TOOK_TRIP,413
F,TOOK_TRIP,413
F,TOOK_TRIP,414
F,TOOK_TRIP,414
F,TOOK_TRIP,414
F,TOOK_TRIP,415
F,TOOK_TRIP,415
F,TOOK_TRIP,415
F,TOOK_TRIP,416
F,TOOK_TRIP,416
F,TOOK_TRIP,416
F,TOOK_TRIP,417
F,TOOK_TRIP,417
F,TOOK_TRIP,417
F,TOOK_TRIP,418
F,TOOK_TRIP,418
F,TOOK_TRIP,418
F,TOOK_TRIP,419
F,TOOK_TRIP,419
F,TOOK_TRIP,419
F,TOOK_TRIP,420
F,TOOK_TRIP,420
F,TOOK_TRIP,420
F,TOOK_TRIP,421
F,TOOK_TRIP,421
F,TOOK_TRIP,421
F,TOOK_TRIP,422
F,TOOK_TRIP,422
F,TOOK_TRIP,422
F,TOOK_TRIP,423
F,TOOK_TRIP,423
F,TOOK_TRIP,423
F,TOOK_TRIP,424
F,TOOK_TRIP,424
F,TOOK_TRIP,424
F,TOOK_TRIP,425
F,TOOK_TRIP,425
F,TOOK_TRIP,425
F,TOOK_TRIP,426
F,TOOK_TRIP,426
F,TOOK_TRIP,426
F,TOOK_TRIP,427
F,TOOK_TRIP,427
F,TOOK_TRIP,427
F,TOOK_TRIP,428
F,TOOK_TRIP,428
F,TOOK_TRIP,428
F,TOOK_TRIP,429
F,TOOK_TRIP,429
F,TOOK_TRIP,429
F,TOOK_TRIP,430
F,TOOK_TRIP,430
F,TOOK_TRIP,430
F,TOOK_TRIP,431
F,TOOK_TRIP,431
F,TOOK_TRIP,431
F,TOOK_TRIP,432
F,TOOK_TRIP,432
F,TOOK_TRIP,432
F,TOOK_TRIP,433
F,TOOK_TRIP,433
F,TOOK_TRIP,433
F,TOOK_TRIP,434
F,TOOK_TRIP,434
F,TOOK_TRIP,434
F,TOOK_TRIP,435
F,TOOK_TRIP,435
F,TOOK_TRIP,435
F,TOOK_TRIP,436
F,TOOK_TRIP,436
F,TOOK_TRIP,436
F,TOOK_TRIP,437
F,TOOK_TRIP,437
F,TOOK_TRIP,437
F,TOOK_TRIP,438
F,TOOK_TRIP,438
F,TOOK_TRIP,438
F,TOOK_TRIP,439
