head,relation,tail
Y15-24,TOOK_TRIP,440
Y15-24,TOOK_TRIP,441
Y15-24,TOOK_TRIP,441
Y15-24,TOOK_TRIP,441
Y15-24,TOOK_TRIP,442
Y15-24,TOOK_TRIP,442
Y15-24,TOOK_TRIP,442
Y15-24,TOOK_TRIP,443
Y15-24,TOOK_TRIP,443
Y15-24,TOOK_TRIP,443
Y15-24,TOOK_TRIP,444
Y15-24,TOOK_TRIP,444
Y15-24,TOOK_TRIP,444
Y15-24,TOOK_TRIP,445
Y15-24,TOOK_TRIP,445
Y15-24,TOOK_TRIP,445
Y15-24,TOOK_TRIP,446
Y15-24,TOOK_TRIP,446
Y15-24,TOOK_TRIP,447
Y15-24,TOOK_TRIP,447
Y15-24,TOOK_TRIP,447
Y15-24,TOOK_TRIP,448
Y15-24,TOOK_TRIP,448
Y15-24,TOOK_TRIP,448
Y15-24,TOOK_TRIP,449
Y15-24,TOOK_TRIP,449
Y15-24,TOOK_TRIP,449
Y15-24,TOOK_TRIP,450
Y15-24,TOOK_TRIP,450
Y15-24,TOOK_TRIP,450
Y15-24,TOOK_TRIP,451
Y15-24,TOOK_TRIP,451
Y15-24,TOOK_TRIP,451
Y15-24,TOOK_TRIP,452
Y15-24,TOOK_TRIP,452
Y15-24,TOOK_TRIP,452
Y15-24,TOOK_TRIP,453
Y15-24,TOOK_TRIP,453
Y15-24,TOOK_TRIP,453
Y15-24,TOOK_TRIP,454
Y15-24,TOOK_TRIP,454
Y15-24,TOOK_TRIP,454
Y15-24,TOOK_TRIP,455
Y15-24,TOOK_TRIP,455
Y15-24,TOOK_TRIP,455
Y15-24,TOOK_TRIP,456
Y15-24,TOOK_TRIP,456
Y15-24,TOOK_TRIP,456
Y15-24,TOOK_TRIP,457
Y15-24,TOOK_TRIP,457
Y15-24,TOOK_TRIP,457
Y15-24,TOOK_TRIP,458
Y15-24,TOOK_TRIP,458
Y15-24,TOOK_TRIP,458
Y15-24,TOOK_TRIP,459
Y15-24,TOOK_TRIP,459
Y15-24,TOOK_TRIP,459
Y15-24,TOOK_TRIP,460
Y15-24,TOOK_TRIP,460
Y15-24,TOOK_TRIP,460
Y15-24,TOOK_TRIP,461
Y15-24,TOOK_TRIP,461
Y15-24,TOOK_TRIP,461
Y15-24,TOOK_TRIP,462
Y15-24,TOOK_TRIP,462
Y15-24,TOOK_TRIP,462
Y15-24,TOOK_TRIP,463
Y15-24,TOOK_TRIP,463
Y15-24,TOOK_TRIP,463
Y15-24,TOOK_TRIP,464
Y15-24,TOOK_TRIP,464
Y15-24,TOOK_TRIP,464
Y15-24,TOOK_TRIP,465
Y15-24,TOOK_TRIP,465
Y15-24,TOOK_TRIP,465
Y15-24,TOOK_TRIP,466
Y15-24,TOOK_TRIP,466
Y15-24,TOOK_TRIP,467
Y15-24,TOOK_TRIP,467
Y15-24,TOOK_TRIP,467
Y15-24,TOOK_TRIP,468
Y15-24,TOOK_TRIP,468
Y15-24,TOOK_TRIP,468
Y15-24,TOOK_TRIP,469
Y15-24,TOOK_TRIP,469
Y15-24,TOOK_TRIP,469
Y15-24,TOOK_TRIP,470
Y15-24,TOOK_TRIP,470
Y15-24,TOOK_TRIP,470
Y15-24,TOOK_TRIP,471
Y15-24,TOOK_TRIP,471
Y15-24,TOOK_TRIP,471
Y15-24,TOOK_TRIP,472
Y15-24,TOOK_TRIP,472
Y15-24,TOOK_TRIP,472
Y15-24,TOOK_TRIP,473
Y15-24,TOOK_TRIP,473
Y15-24,TOOK_TRIP,474
Y15-24,TOOK_TRIP,474
Y15-24,TOOK_TRIP,474
Y15-24,TOOK_TRIP,475
Y15-24,TOOK_TRIP,475
Y15-24,TOOK_TRIP,475
Y15-24,TOOK_TRIP,476
Y15-24,TOOK_TRIP,476
Y15-24,TOOK_TRIP,477
Y15-24,TOOK_TRIP,477
Y15-24,TOOK_TRIP,477
Y15-24,TOOK_TRIP,478
Y15-24,TOOK_TRIP,478
Y15-24,TOOK_TRIP,478
Y15-24,TOOK_TRIP,479
Y15-24,TOOK_TRIP,479
Y15-24,TOOK_TRIP,479
Y15-24,TOOK_TRIP,480
Y15-24,TOOK_TRIP,480
Y15-24,TOOK_TRIP,480
Y15-24,TOOK_TRIP,481
Y15-24,TOOK_TRIP,481
Y15-24,TOOK_TRIP,481
Y15-24,TOOK_TRIP,482
Y15-24,TOOK_TRIP,482
Y15-24,TOOK_TRIP,482
Y15-24,TOOK_TRIP,483
Y15-24,TOOK_TRIP,483
Y15-24,TOOK_TRIP,483
Y15-24,TOOK_TRIP,484
Y15-24,TOOK_TRIP,484
Y15-24,TOOK_TRIP,485
Y15-24,TOOK_TRIP,485
Y15-24,TOOK_TRIP,485
Y15-24,TOOK_TRIP,486
Y15-24,TOOK_TRIP,486
Y15-24,TOOK_TRIP,486
Y15-24,TOOK_TRIP,487
Y15-24,TOOK_TRIP,487
Y15-24,TOOK_TRIP,487
Y15-24,TOOK_TRIP,488
Y15-24,TOOK_TRIP,488
Y15-24,TOOK_TRIP,488
Y15-24,TOOK_TRIP,489
Y15-24,TOOK_TRIP,489
Y15-24,TOOK_TRIP,489
Y15-24,TOOK_TRIP,490
Y15-24,TOOK_TRIP,490
Y15-24,TOOK_TRIP,490
Y15-24,TOOK_TRIP,491
Y15-24,TOOK_TRIP,491
Y15-24,TOOK_TRIP,491
Y15-24,TOOK_TRIP,492
Y15-24,TOOK_TRIP,492
Y15-24,TOOK_TRIP,492
Y15-24,TOOK_TRIP,493
Y15-24,TOOK_TRIP,493
Y15-24,TOOK_TRIP,493
Y15-24,TOOK_TRIP,494
Y15-24,TOOK_TRIP,494
Y15-24,TOOK_TRIP,494
Y15-24,TOOK_TRIP,495
Y15-24,TOOK_TRIP,495
Y15-24,TOOK_TRIP,495
Y15-24,TOOK_TRIP,496
Y15-24,TOOK_TRIP,496
Y15-24,TOOK_TRIP,496
Y15-24,TOOK_TRIP,497
Y15-24,TOOK_TRIP,497
Y15-24,TOOK_TRIP,497
Y15-24,TOOK_TRIP,498
Y15-24,TOOK_TRIP,498
Y15-24,TOOK_TRIP,498
Y15-24,TOOK_TRIP,499
Y15-24,TOOK_TRIP,499
Y15-24,TOOK_TRIP,499
Y15-24,TOOK_TRIP,500
Y15-24,TOOK_TRIP,500
Y15-24,TOOK_TRIP,500
Y15-24,TOOK_TRIP,501
Y15-24,TOOK_TRIP,501
Y15-24,TOOK_TRIP,502
Y15-24,TOOK_TRIP,502
Y15-24,TOOK_TRIP,502
Y15-24,TOOK_TRIP,503
Y15-24,TOOK_TRIP,503
Y15-24,TOOK_TRIP,504
Y15-24,TOOK_TRIP,504
Y15-24,TOOK_TRIP,504
Y15-24,TOOK_TRIP,505
Y15-24,TOOK_TRIP,505
Y15-24,TOOK_TRIP,505
Y15-24,TOOK_TRIP,506
Y15-24,TOOK_TRIP,506
Y15-24,TOOK_TRIP,506
Y15-24,TOOK_TRIP,507
Y15-24,TOOK_TRIP,507
Y15-24,TOOK_TRIP,507
Y15-24,TOOK_TRIP,508
Y15-24,TOOK_TRIP,508
Y15-24,TOOK_TRIP,508
Y15-24,TOOK_TRIP,509
Y15-24,TOOK_TRIP,509
Y15-24,TOOK_TRIP,509
Y15-24,TOOK_TRIP,510
Y15-24,TOOK_TRIP,510
Y15-24,TOOK_TRIP,510
Y15-24,TOOK_TRIP,511
Y15-24,TOOK_TRIP,511
Y15-24,TOOK_TRIP,511
Y15-24,TOOK_TRIP,512
Y15-24,TOOK_TRIP,512
Y15-24,TOOK_TRIP,512
Y15-24,TOOK_TRIP,513
Y15-24,TOOK_TRIP,513
Y15-24,TOOK_TRIP,513
Y15-24,TOOK_TRIP,514
Y15-24,TOOK_TRIP,514
Y15-24,TOOK_TRIP,514
Y15-24,TOOK_TRIP,515
Y15-24,TOOK_TRIP,515
Y15-24,TOOK_TRIP,515
Y15-24,TOOK_TRIP,516
Y15-24,TOOK_TRIP,516
Y15-24,TOOK_TRIP,516
Y15-24,TOOK_TRIP,517
Y15-24,TOOK_TRIP,517
Y15-24,TOOK_TRIP,517
Y15-24,TOOK_TRIP,518
Y15-24,TOOK_TRIP,518
Y15-24,TOOK_TRIP,518
Y15-24,TOOK_TRIP,519
Y15-24,TOOK_TRIP,519
Y15-24,TOOK_TRIP,519
Y15-24,TOOK_TRIP,520
Y15-24,TOOK_TRIP,520
Y15-24,TOOK_TRIP,520
Y15-24,TOOK_TRIP,521
Y15-24,TOOK_TRIP,521
Y15-24,TOOK_TRIP,521
Y15-24,TOOK_TRIP,522
Y15-24,TOOK_TRIP,522
Y15-24,TOOK_TRIP,522
Y15-24,TOOK_TRIP,523
Y15-24,TOOK_TRIP,523
Y15-24,TOOK_TRIP,523
Y15-24,TOOK_TRIP,524
Y15-24,TOOK_TRIP,524
