head,relation,tail
1956,HAS_PURPOSE,Personal
1957,HAS_PURPOSE,Personal
1958,HAS_PURPOSE,Personal
1959,HAS_PURPOSE,Personal
1960,HAS_PURPOSE,Personal
1961,HAS_PURPOSE,Personal
1962,HAS_PURPOSE,Personal
1963,HAS_PURPOSE,Personal
1964,HAS_PURPOSE,Personal
1965,HAS_PURPOSE,Personal
1966,HAS_PURPOSE,Personal
1967,HAS_PURPOSE,Personal
1968,HAS_PURPOSE,Personal
1969,HAS_PURPOSE,Personal
1970,HAS_PURPOSE,Personal
1971,HAS_PURPOSE,Personal
1972,HAS_PURPOSE,Personal
1973,HAS_PURPOSE,Personal
1974,HAS_PURPOSE,Personal
1975,HAS_PURPOSE,Personal
1976,HAS_PURPOSE,Personal
1977,HAS_PURPOSE,Personal
1978,HAS_PURPOSE,Personal
1979,HAS_PURPOSE,Personal
1980,HAS_PURPOSE,Personal
1981,HAS_PURPOSE,Personal
1982,HAS_PURPOSE,Personal
1983,HAS_PURPOSE,Personal
1984,HAS_PURPOSE,Personal
1985,HAS_PURPOSE,Personal
1986,HAS_PURPOSE,Personal
1987,HAS_PURPOSE,Personal
2180,HAS_PURPOSE,Personal
2181,HAS_PURPOSE,Personal
2182,HAS_PURPOSE,Personal
2183,HAS_PURPOSE,Personal
2184,HAS_PURPOSE,Personal
2185,HAS_PURPOSE,Personal
2186,HAS_PURPOSE,Personal
2187,HAS_PURPOSE,Personal
2188,HAS_PURPOSE,Personal
2189,HAS_PURPOSE,Personal
2190,HAS_PURPOSE,Personal
2191,HAS_PURPOSE,Personal
2192,HAS_PURPOSE,Personal
2193,HAS_PURPOSE,Personal
2194,HAS_PURPOSE,Personal
2195,HAS_PURPOSE,Personal
2196,HAS_PURPOSE,Personal
2197,HAS_PURPOSE,Personal
2198,HAS_PURPOSE,Personal
2199,HAS_PURPOSE,Personal
2200,HAS_PURPOSE,Personal
2201,HAS_PURPOSE,Personal
2202,HAS_PURPOSE,Personal
2203,HAS_PURPOSE,Personal
2204,HAS_PURPOSE,Personal
2205,HAS_PURPOSE,Personal
2206,HAS_PURPOSE,Personal
2207,HAS_PURPOSE,Personal
2208,HAS_PURPOSE,Personal
2209,HAS_PURPOSE,Personal
2210,HAS_PURPOSE,Personal
2211,HAS_PURPOSE,Personal
2212,HAS_PURPOSE,Personal
2213,HAS_PURPOSE,Personal
2214,HAS_PURPOSE,Personal
2215,HAS_PURPOSE,Personal
2216,HAS_PURPOSE,Personal
2217,HAS_PURPOSE,Personal
2218,HAS_PURPOSE,Personal
2219,HAS_PURPOSE,Personal
2220,HAS_PURPOSE,Personal
2221,HAS_PURPOSE,Personal
2222,HAS_PURPOSE,Personal
2223,HAS_PURPOSE,Personal
2224,HAS_PURPOSE,Personal
2225,HAS_PURPOSE,Personal
2226,HAS_PURPOSE,Personal
2227,HAS_PURPOSE,Personal
2228,HAS_PURPOSE,Personal
2229,HAS_PURPOSE,Personal
2230,HAS_PURPOSE,Personal
2231,HAS_PURPOSE,Personal
2232,HAS_PURPOSE,Personal
2233,HAS_PURPOSE,Personal
2234,HAS_PURPOSE,Personal
2235,HAS_PURPOSE,Personal
2236,HAS_PURPOSE,Personal
2237,HAS_PURPOSE,Personal
2238,HAS_PURPOSE,Personal
2239,HAS_PURPOSE,Personal
2240,HAS_PURPOSE,Personal
2241,HAS_PURPOSE,Personal
2242,HAS_PURPOSE,Personal
2243,HAS_PURPOSE,Personal
2244,HAS_PURPOSE,Personal
2245,HAS_PURPOSE,Personal
2246,HAS_PURPOSE,Personal
2247,HAS_PURPOSE,Personal
2248,HAS_PURPOSE,Personal
2249,HAS_PURPOSE,Personal
2250,HAS_PURPOSE,Personal
2251,HAS_PURPOSE,Personal
2252,HAS_PURPOSE,Personal
